time,altitude,latitude,longitude,kd_490
UTC,m,degrees_north,degrees_east,m^-1
2024-01-01T12:00:00Z,0.0,31.36875,-80.83125,0.1172
2024-02-01T12:00:00Z,0.0,31.40625,-80.94375,0.1456
2024-02-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.1328
2024-02-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.1142
2024-02-01T12:00:00Z,0.0,31.40625,-80.83125,0.1028
2024-02-01T12:00:00Z,0.0,31.36875,-80.94375,0.1682
2024-02-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.1292
2024-02-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.1094
2024-02-01T12:00:00Z,0.0,31.36875,-80.83125,0.0978
2024-03-01T12:00:00Z,0.0,31.40625,-80.94375,0.2996
2024-03-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.321
2024-03-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.258
2024-03-01T12:00:00Z,0.0,31.40625,-80.83125,0.2334
2024-03-01T12:00:00Z,0.0,31.36875,-80.94375,0.3792
2024-03-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.3064
2024-03-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.2552
2024-03-01T12:00:00Z,0.0,31.36875,-80.83125,0.2426
2024-04-01T12:00:00Z,0.0,31.40625,-80.94375,0.3226
2024-04-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.3678
2024-04-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.2738
2024-04-01T12:00:00Z,0.0,31.40625,-80.83125,0.242
2024-04-01T12:00:00Z,0.0,31.36875,-80.94375,0.3556
2024-04-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.2924
2024-04-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.3282
2024-04-01T12:00:00Z,0.0,31.36875,-80.83125,0.2254
2024-05-01T12:00:00Z,0.0,31.40625,-80.94375,0.286
2024-05-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.22
2024-05-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.1624
2024-05-01T12:00:00Z,0.0,31.40625,-80.83125,0.152
2024-05-01T12:00:00Z,0.0,31.36875,-80.94375,0.2872
2024-05-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.18
2024-05-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.1526
2024-05-01T12:00:00Z,0.0,31.36875,-80.83125,0.1454
2024-06-01T12:00:00Z,0.0,31.40625,-80.94375,0.2
2024-06-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.1658
2024-06-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.1312
2024-06-01T12:00:00Z,0.0,31.40625,-80.83125,0.1292
2024-06-01T12:00:00Z,0.0,31.36875,-80.94375,0.1946
2024-06-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.1422
2024-06-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.1262
2024-06-01T12:00:00Z,0.0,31.36875,-80.83125,0.1236
2024-07-01T12:00:00Z,0.0,31.40625,-80.94375,0.1448
2024-07-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.136
2024-07-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.1194
2024-07-01T12:00:00Z,0.0,31.40625,-80.83125,0.1124
2024-07-01T12:00:00Z,0.0,31.36875,-80.94375,0.1492
2024-07-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.128
2024-07-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.1184
2024-07-01T12:00:00Z,0.0,31.36875,-80.83125,0.114
2024-08-01T12:00:00Z,0.0,31.40625,-80.94375,0.3858
2024-08-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.3358
2024-08-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.2278
2024-08-01T12:00:00Z,0.0,31.40625,-80.83125,0.1856
2024-08-01T12:00:00Z,0.0,31.36875,-80.94375,0.4222
2024-08-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.2924
2024-08-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.2248
2024-08-01T12:00:00Z,0.0,31.36875,-80.83125,0.1882
2024-09-01T12:00:00Z,0.0,31.40625,-80.94375,0.3066
2024-09-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.2606
2024-09-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.2052
2024-09-01T12:00:00Z,0.0,31.40625,-80.83125,0.1588
2024-09-01T12:00:00Z,0.0,31.36875,-80.94375,0.214
2024-09-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.177
2024-09-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.1638
2024-09-01T12:00:00Z,0.0,31.36875,-80.83125,0.1592
2024-10-01T12:00:00Z,0.0,31.40625,-80.94375,0.3422
2024-10-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.3002
2024-10-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.2214
2024-10-01T12:00:00Z,0.0,31.40625,-80.83125,0.2088
2024-10-01T12:00:00Z,0.0,31.36875,-80.94375,0.3688
2024-10-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.2852
2024-10-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.2476
2024-10-01T12:00:00Z,0.0,31.36875,-80.83125,0.2164
2024-11-01T12:00:00Z,0.0,31.40625,-80.94375,0.3578
2024-11-01T12:00:00Z,0.0,31.40625,-80.90624999999999,0.2732
2024-11-01T12:00:00Z,0.0,31.40625,-80.86874999999999,0.309
2024-11-01T12:00:00Z,0.0,31.40625,-80.83125,0.2846
2024-11-01T12:00:00Z,0.0,31.36875,-80.94375,0.3688
2024-11-01T12:00:00Z,0.0,31.36875,-80.90624999999999,0.328
2024-11-01T12:00:00Z,0.0,31.36875,-80.86874999999999,0.3098
2024-11-01T12:00:00Z,0.0,31.36875,-80.83125,0.2816
