time,sea_surface_temperature,sea_surface_temperature_anomaly
1993-03-01 12:00:00,16.115,-1.04
1993-04-01 12:00:00,17.07166666666667,-2.0066666666666664
1993-05-01 12:00:00,22.11,-0.6216666666666667
1993-06-01 12:00:00,26.26,0.2799999999999999
1993-07-01 12:00:00,28.061666666666667,0.26
1993-08-01 12:00:00,28.426666666666662,0.2699999999999999
1993-09-01 12:00:00,28.3,1.2
1993-10-01 12:00:00,24.76,0.7083333333333334
1993-11-01 12:00:00,20.275,-0.7933333333333333
1993-12-01 12:00:00,17.231666666666666,-1.8033333333333332
1994-01-01 12:00:00,17.103333333333335,-1.3099999999999998
1994-02-01 12:00:00,18.14333333333333,0.4983333333333333
1994-03-01 12:00:00,16.433333333333334,-0.7200000000000001
1994-04-01 12:00:00,20.26833333333333,1.1883333333333332
1994-05-01 12:00:00,23.21166666666667,0.4733333333333333
1994-06-01 12:00:00,25.96,-0.015
1994-07-01 12:00:00,27.12333333333333,-0.6683333333333333
1994-08-01 12:00:00,27.041666666666668,-1.1116666666666666
1994-09-01 12:00:00,26.52333333333333,-0.5633333333333334
1994-10-01 12:00:00,23.33,-0.715
1994-11-01 12:00:00,20.793333333333333,-0.2733333333333333
1994-12-01 12:00:00,19.31,0.2749999999999999
1995-01-01 12:00:00,18.688333333333333,0.2783333333333333
1995-02-01 12:00:00,14.626666666666669,-3.0216666666666665
1995-03-01 12:00:00,15.388333333333334,-1.765
1995-04-01 12:00:00,19.536666666666665,0.4533333333333333
1995-05-01 12:00:00,23.328333333333333,0.59
1995-06-01 12:00:00,26.346666666666668,0.3683333333333333
1995-07-01 12:00:00,28.62,0.8266666666666667
1995-08-01 12:00:00,28.613333333333333,0.4533333333333333
1995-09-01 12:00:00,26.89,-0.1966666666666666
1995-10-01 12:00:00,24.55666666666667,0.505
1995-11-01 12:00:00,19.863333333333333,-1.205
1995-12-01 12:00:00,17.974999999999998,-1.0566666666666666
1996-01-01 12:00:00,18.243333333333336,-0.1666666666666666
1996-02-01 12:00:00,17.448333333333334,-0.1866666666666666
1996-03-01 12:00:00,15.555,-1.5933333333333335
1996-04-01 12:00:00,17.12666666666667,-1.95
1996-05-01 12:00:00,23.366666666666664,0.6266666666666666
1996-06-01 12:00:00,26.4,0.4216666666666666
1996-07-01 12:00:00,27.61,-0.185
1996-08-01 12:00:00,27.911666666666665,-0.2416666666666666
1996-09-01 12:00:00,27.531666666666663,0.4366666666666667
1996-10-01 12:00:00,23.605,-0.4416666666666666
1996-11-01 12:00:00,19.648333333333333,-1.4216666666666666
1996-12-01 12:00:00,17.93166666666667,-1.096666666666667
1997-01-01 12:00:00,19.32,0.9066666666666668
1997-02-01 12:00:00,18.81833333333333,1.163333333333333
1997-03-01 12:00:00,17.891666666666666,0.7333333333333334
